district,size_sqm,rooms,year_built,floor,balcony,rooftop_terrace,elevator,energy_class,distance_to_U_Sbahn_m,monthly_rent_eur
Mitte,47.4,2.0,1894.0,2.0,1.0,0.0,1.0,5.0,104.0,822.0
Mitte,49.1,1.0,1894.0,5.0,0.0,0.0,0.0,3.0,181.0,936.0
Tiergarten,60.8,1.0,1955.0,4.0,1.0,0.0,0.0,4.0,640.0,1193.0
Lichtenberg,42.5,1.0,1894.0,5.0,0.0,,1.0,5.0,162.0,529.0
Wedding,39.8,1.0,1894.0,0.0,0.0,0.0,1.0,7.0,9.0,535.0
Westend,63.7,2.0,1955.0,0.0,1.0,0.0,1.0,7.0,231.0,758.0
Wedding,45.5,1.0,1894.0,1.0,0.0,1.0,1.0,8.0,513.0,556.0
Schöneberg,48.3,1.0,1894.0,4.0,1.0,0.0,0.0,3.0,178.0,884.0
Prenzlauer Berg,47.6,1.0,2001.0,0.0,1.0,0.0,1.0,4.0,661.0,872.0
Prenzlauer Berg,80.1,2.0,1955.0,0.0,,0.0,0.0,5.0,945.0,1237.0
Westend,59.2,2.0,2001.0,0.0,,0.0,1.0,6.0,344.0,795.0
Mitte,60.5,2.0,1955.0,1.0,0.0,0.0,0.0,6.0,1056.0,833.0
Lichtenberg,82.5,2.0,1955.0,5.0,0.0,0.0,0.0,7.0,791.0,829.0
Wedding,61.4,2.0,1894.0,4.0,1.0,0.0,0.0,5.0,524.0,807.0
Charlottenburg,58.2,1.0,2001.0,5.0,1.0,1.0,1.0,5.0,378.0,1077.0
Schöneberg,78.5,2.0,1894.0,1.0,0.0,,0.0,8.0,354.0,1038.0
Friedrichshain,84.9,1.0,1894.0,3.0,0.0,0.0,1.0,4.0,271.0,1620.0
Lichtenberg,61.3,2.0,2001.0,5.0,1.0,0.0,1.0,7.0,434.0,722.0
Lichtenberg,,2.0,2001.0,3.0,1.0,0.0,1.0,6.0,,841.0
Lichtenberg,47.5,1.0,2001.0,5.0,0.0,0.0,1.0,3.0,815.0,693.0
Charlottenburg,46.1,1.0,1894.0,3.0,1.0,0.0,1.0,8.0,1068.0,649.0
Friedrichshain,88.4,2.0,1894.0,1.0,1.0,,1.0,7.0,35.0,1434.0
Mitte,77.7,2.0,1955.0,3.0,1.0,0.0,0.0,7.0,502.0,1198.0
Friedrichshain,78.0,2.0,2001.0,6.0,1.0,0.0,1.0,3.0,771.0,1657.0
Friedrichshain,72.7,2.0,1955.0,4.0,1.0,0.0,0.0,3.0,319.0,1256.0
Friedrichshain,66.2,2.0,1894.0,2.0,1.0,0.0,0.0,6.0,261.0,1078.0
Lichtenberg,85.9,2.0,1894.0,3.0,0.0,0.0,1.0,3.0,217.0,1095.0
Friedrichshain,94.5,2.0,1955.0,5.0,0.0,0.0,0.0,3.0,185.0,1620.0
Friedrichshain,93.6,3.0,2001.0,5.0,1.0,0.0,1.0,5.0,366.0,2106.0
Wedding,62.4,2.0,1894.0,3.0,1.0,0.0,0.0,1.0,658.0,1027.0
Schöneberg,113.2,3.0,1894.0,1.0,0.0,1.0,0.0,6.0,44.0,1614.0
Wedding,71.2,1.0,1894.0,5.0,1.0,0.0,0.0,5.0,126.0,999.0
Westend,83.7,2.0,1894.0,5.0,0.0,0.0,0.0,2.0,174.0,1254.0
Lichtenberg,72.8,2.0,1955.0,0.0,1.0,0.0,1.0,5.0,71.0,849.0
Westend,71.8,1.0,1894.0,0.0,1.0,0.0,0.0,2.0,464.0,1123.0
Schöneberg,48.4,1.0,2001.0,0.0,1.0,0.0,1.0,2.0,421.0,1077.0
Wedding,86.0,2.0,2001.0,2.0,1.0,0.0,1.0,5.0,,1140.0
Prenzlauer Berg,150.0,4.0,,1.0,,0.0,1.0,5.0,28.0,2881.0
Charlottenburg,56.0,1.0,2018.0,6.0,1.0,0.0,1.0,5.0,502.0,1072.0
Prenzlauer Berg,66.9,2.0,1894.0,5.0,0.0,0.0,1.0,6.0,655.0,1097.0
Friedrichshain,54.4,1.0,1894.0,1.0,0.0,0.0,0.0,5.0,471.0,975.0
Wedding,53.5,1.0,1955.0,4.0,0.0,0.0,1.0,6.0,300.0,662.0
Mitte,120.6,3.0,2001.0,0.0,0.0,0.0,1.0,5.0,268.0,2393.0
Friedrichshain,49.7,1.0,1894.0,4.0,1.0,0.0,1.0,6.0,392.0,841.0
Mitte,53.8,2.0,1955.0,2.0,1.0,0.0,0.0,6.0,359.0,1030.0
Wedding,34.4,1.0,1894.0,0.0,0.0,0.0,0.0,,179.0,483.0
Charlottenburg,48.0,2.0,1894.0,2.0,1.0,0.0,1.0,,31.0,771.0
Wedding,32.8,1.0,2001.0,5.0,1.0,0.0,1.0,,201.0,435.0
Lichtenberg,83.7,2.0,2001.0,6.0,1.0,0.0,0.0,2.0,987.0,1324.0
Friedrichshain,150.0,4.0,1955.0,0.0,1.0,0.0,1.0,6.0,37.0,2499.0
Wedding,56.1,2.0,2018.0,5.0,0.0,0.0,1.0,7.0,355.0,800.0
Charlottenburg,33.4,1.0,1894.0,1.0,1.0,0.0,1.0,3.0,834.0,680.0
Mitte,93.2,2.0,1894.0,2.0,0.0,0.0,1.0,7.0,556.0,1614.0
Wedding,48.6,1.0,1955.0,0.0,0.0,0.0,0.0,5.0,617.0,532.0
Lichtenberg,109.3,3.0,2001.0,6.0,1.0,0.0,1.0,6.0,570.0,1647.0
Charlottenburg,58.1,2.0,1955.0,4.0,0.0,0.0,0.0,7.0,72.0,895.0
Schöneberg,50.5,1.0,1894.0,3.0,1.0,0.0,0.0,8.0,735.0,729.0
Charlottenburg,60.5,2.0,2018.0,5.0,1.0,0.0,1.0,6.0,806.0,1164.0
Schöneberg,88.0,3.0,1894.0,5.0,1.0,,1.0,6.0,96.0,1367.0
Westend,59.3,1.0,1955.0,0.0,1.0,0.0,1.0,4.0,216.0,799.0
Westend,53.3,1.0,2001.0,1.0,1.0,0.0,1.0,4.0,323.0,845.0
Westend,60.0,1.0,2018.0,0.0,1.0,0.0,1.0,7.0,218.0,790.0
Friedrichshain,39.1,1.0,2001.0,3.0,1.0,0.0,1.0,5.0,165.0,850.0
Wedding,76.2,2.0,2018.0,3.0,1.0,0.0,1.0,7.0,169.0,1184.0
Westend,31.8,1.0,1894.0,0.0,0.0,0.0,0.0,2.0,500.0,447.0
Wedding,54.4,2.0,2001.0,4.0,1.0,0.0,1.0,4.0,604.0,868.0
Friedrichshain,88.1,2.0,2001.0,0.0,0.0,0.0,1.0,4.0,169.0,1739.0
Prenzlauer Berg,73.4,2.0,1955.0,4.0,0.0,1.0,0.0,5.0,602.0,1114.0
Prenzlauer Berg,82.3,3.0,1955.0,4.0,0.0,0.0,0.0,3.0,217.0,1340.0
Friedrichshain,63.3,1.0,2018.0,5.0,1.0,0.0,1.0,5.0,103.0,1198.0
Mitte,103.8,,1894.0,,0.0,0.0,0.0,8.0,385.0,1560.0
Prenzlauer Berg,94.1,2.0,1955.0,5.0,0.0,0.0,0.0,7.0,312.0,1229.0
Wedding,77.7,2.0,2018.0,3.0,0.0,0.0,1.0,7.0,396.0,1076.0
Mitte,94.2,2.0,2018.0,6.0,0.0,0.0,1.0,3.0,391.0,1934.0
Wedding,87.8,2.0,2018.0,4.0,1.0,0.0,1.0,5.0,362.0,1424.0
Schöneberg,54.5,2.0,2018.0,4.0,1.0,0.0,1.0,6.0,285.0,1045.0
Wedding,38.0,1.0,,0.0,0.0,0.0,,1.0,592.0,612.0
Prenzlauer Berg,76.9,2.0,2018.0,4.0,1.0,0.0,1.0,5.0,474.0,1471.0
Prenzlauer Berg,80.9,2.0,1955.0,2.0,1.0,0.0,1.0,8.0,223.0,1286.0
Westend,100.5,3.0,2001.0,5.0,0.0,0.0,1.0,3.0,219.0,1531.0
Lichtenberg,44.7,1.0,1955.0,4.0,0.0,0.0,0.0,7.0,65.0,470.0
Prenzlauer Berg,45.2,1.0,2001.0,0.0,1.0,0.0,1.0,4.0,76.0,853.0
Schöneberg,78.1,2.0,1955.0,5.0,1.0,0.0,0.0,4.0,269.0,1341.0
Westend,63.2,2.0,2001.0,0.0,1.0,0.0,1.0,4.0,541.0,1044.0
Wedding,30.6,1.0,1894.0,1.0,1.0,0.0,0.0,8.0,146.0,368.0
Friedrichshain,75.5,2.0,1894.0,1.0,0.0,1.0,1.0,6.0,489.0,1438.0
Schöneberg,31.0,1.0,1955.0,5.0,0.0,0.0,1.0,6.0,352.0,387.0
Prenzlauer Berg,44.5,1.0,1894.0,0.0,1.0,0.0,1.0,5.0,154.0,708.0
Lichtenberg,111.6,3.0,2001.0,5.0,1.0,0.0,1.0,7.0,321.0,1356.0
Prenzlauer Berg,134.9,3.0,1894.0,1.0,0.0,0.0,1.0,6.0,311.0,2247.0
Prenzlauer Berg,40.0,2.0,1955.0,3.0,0.0,0.0,1.0,6.0,160.0,570.0
Lichtenberg,57.0,2.0,1894.0,0.0,1.0,0.0,0.0,6.0,467.0,679.0
Prenzlauer Berg,66.1,1.0,1894.0,2.0,1.0,0.0,0.0,,578.0,1092.0
Friedrichshain,132.5,3.0,2001.0,4.0,1.0,0.0,1.0,6.0,240.0,2151.0
Mitte,53.4,2.0,1894.0,4.0,0.0,0.0,0.0,3.0,112.0,938.0
Friedrichshain,53.7,2.0,1894.0,5.0,1.0,0.0,0.0,7.0,597.0,744.0
Tiergarten,120.8,3.0,1894.0,4.0,1.0,0.0,0.0,4.0,72.0,2860.0
Prenzlauer Berg,56.0,1.0,1894.0,3.0,0.0,0.0,1.0,8.0,375.0,782.0
Wedding,86.8,3.0,2001.0,2.0,0.0,0.0,1.0,5.0,146.0,1288.0
Wedding,36.0,1.0,1894.0,1.0,0.0,0.0,0.0,3.0,,505.0
Tiergarten,60.7,2.0,1955.0,5.0,1.0,,1.0,5.0,197.0,1248.0
Schöneberg,33.5,2.0,2001.0,4.0,1.0,0.0,1.0,6.0,311.0,539.0
Friedrichshain,42.6,1.0,1955.0,,0.0,0.0,0.0,5.0,125.0,693.0
Lichtenberg,,2.0,1955.0,2.0,0.0,0.0,0.0,7.0,88.0,922.0
Friedrichshain,63.7,2.0,1894.0,2.0,0.0,0.0,0.0,6.0,50.0,1090.0
Westend,57.2,,2018.0,5.0,0.0,0.0,1.0,4.0,835.0,1097.0
Charlottenburg,48.2,1.0,1955.0,4.0,1.0,0.0,1.0,5.0,398.0,676.0
Westend,59.5,2.0,1894.0,1.0,1.0,0.0,1.0,7.0,155.0,790.0
Prenzlauer Berg,73.3,2.0,2018.0,3.0,1.0,0.0,1.0,7.0,412.0,1315.0
Wedding,96.3,2.0,2001.0,1.0,0.0,0.0,1.0,5.0,309.0,1340.0
Mitte,22.7,1.0,2001.0,5.0,1.0,0.0,1.0,8.0,501.0,373.0
Lichtenberg,46.6,1.0,2018.0,0.0,0.0,0.0,1.0,2.0,255.0,737.0
Schöneberg,69.3,2.0,1894.0,4.0,0.0,0.0,0.0,6.0,565.0,1123.0
Wedding,62.5,1.0,2001.0,6.0,0.0,0.0,1.0,7.0,175.0,782.0
Wedding,76.4,2.0,2001.0,0.0,0.0,0.0,1.0,5.0,350.0,1256.0
Lichtenberg,72.3,2.0,1955.0,3.0,1.0,0.0,0.0,1.0,540.0,1013.0
Mitte,57.5,2.0,1894.0,0.0,1.0,0.0,0.0,6.0,363.0,977.0
Charlottenburg,52.6,1.0,1894.0,2.0,,,1.0,5.0,1009.0,923.0
Mitte,58.9,2.0,2018.0,2.0,1.0,0.0,1.0,3.0,495.0,1383.0
Mitte,102.9,3.0,1894.0,3.0,1.0,0.0,0.0,3.0,407.0,2244.0
Schöneberg,48.5,1.0,1894.0,5.0,0.0,0.0,1.0,7.0,227.0,635.0
Lichtenberg,63.4,2.0,2001.0,3.0,0.0,0.0,0.0,,356.0,752.0
Lichtenberg,69.9,2.0,2001.0,2.0,1.0,0.0,1.0,5.0,678.0,976.0
Schöneberg,121.3,3.0,1894.0,0.0,1.0,0.0,0.0,8.0,204.0,1756.0
Westend,57.6,2.0,2001.0,6.0,1.0,0.0,1.0,6.0,,863.0
Lichtenberg,95.4,2.0,1955.0,1.0,0.0,0.0,0.0,5.0,205.0,1101.0
Lichtenberg,106.4,2.0,2001.0,3.0,1.0,1.0,1.0,5.0,196.0,1604.0
Mitte,63.4,2.0,1894.0,0.0,1.0,0.0,0.0,4.0,448.0,1087.0
Schöneberg,,1.0,1894.0,1.0,1.0,1.0,0.0,5.0,931.0,1031.0
Wedding,,1.0,2001.0,3.0,0.0,0.0,1.0,3.0,75.0,947.0
Charlottenburg,58.7,2.0,1894.0,5.0,0.0,0.0,0.0,3.0,315.0,1073.0
Prenzlauer Berg,91.5,3.0,1955.0,1.0,1.0,0.0,1.0,3.0,126.0,1384.0
Lichtenberg,71.3,3.0,1894.0,3.0,1.0,1.0,0.0,6.0,387.0,903.0
Lichtenberg,71.4,2.0,2001.0,6.0,1.0,1.0,1.0,4.0,420.0,1124.0
Lichtenberg,41.4,1.0,2018.0,2.0,1.0,0.0,1.0,3.0,197.0,763.0
Wedding,44.1,1.0,2001.0,2.0,1.0,0.0,1.0,7.0,456.0,502.0
Mitte,150.0,4.0,2018.0,0.0,1.0,0.0,1.0,3.0,171.0,3586.0
Charlottenburg,60.5,2.0,2018.0,6.0,1.0,0.0,1.0,6.0,170.0,1088.0
Schöneberg,47.7,1.0,1955.0,0.0,1.0,0.0,0.0,5.0,149.0,705.0
Schöneberg,115.2,3.0,1955.0,1.0,1.0,0.0,1.0,6.0,207.0,1672.0
Schöneberg,,1.0,2018.0,0.0,1.0,0.0,0.0,1.0,292.0,1544.0
Westend,81.9,2.0,2018.0,4.0,1.0,0.0,1.0,1.0,268.0,1702.0
Prenzlauer Berg,61.5,1.0,2018.0,2.0,0.0,0.0,1.0,7.0,337.0,1135.0
Wedding,57.2,1.0,2001.0,4.0,1.0,0.0,1.0,5.0,440.0,811.0
Charlottenburg,60.7,1.0,1894.0,3.0,1.0,0.0,1.0,2.0,340.0,1096.0
Charlottenburg,,1.0,2018.0,0.0,0.0,1.0,1.0,5.0,824.0,858.0
Friedrichshain,62.8,1.0,2018.0,2.0,1.0,0.0,1.0,5.0,309.0,1423.0
Friedrichshain,73.2,2.0,2001.0,0.0,0.0,0.0,1.0,3.0,513.0,1570.0
Lichtenberg,136.3,4.0,2018.0,0.0,1.0,0.0,0.0,5.0,65.0,1892.0
Prenzlauer Berg,67.3,2.0,1955.0,2.0,0.0,0.0,1.0,5.0,337.0,1060.0
Mitte,25.6,1.0,2018.0,1.0,1.0,0.0,1.0,6.0,266.0,603.0
Wedding,62.6,2.0,1894.0,0.0,1.0,0.0,0.0,7.0,247.0,753.0
Schöneberg,150.0,4.0,2018.0,2.0,0.0,,1.0,5.0,669.0,2719.0
Tiergarten,91.9,2.0,1894.0,2.0,0.0,0.0,1.0,7.0,1035.0,1590.0
Charlottenburg,47.0,1.0,1955.0,5.0,1.0,0.0,0.0,5.0,443.0,687.0
Friedrichshain,,2.0,1894.0,3.0,0.0,0.0,0.0,5.0,50.0,1340.0
Westend,48.3,2.0,1955.0,2.0,1.0,0.0,1.0,6.0,189.0,614.0
Charlottenburg,37.8,1.0,1894.0,2.0,0.0,0.0,0.0,6.0,77.0,580.0
Tiergarten,56.5,1.0,2018.0,0.0,0.0,0.0,1.0,1.0,331.0,1626.0
Tiergarten,67.4,1.0,1955.0,2.0,1.0,0.0,1.0,8.0,404.0,1049.0
Schöneberg,30.7,1.0,2018.0,4.0,0.0,0.0,1.0,8.0,59.0,470.0
Tiergarten,41.0,1.0,1894.0,0.0,0.0,0.0,,4.0,750.0,807.0
Wedding,65.3,2.0,1894.0,5.0,0.0,0.0,0.0,5.0,102.0,853.0
Friedrichshain,55.2,2.0,2001.0,3.0,1.0,0.0,1.0,7.0,390.0,875.0
Westend,76.1,2.0,2001.0,5.0,0.0,0.0,1.0,8.0,739.0,984.0
Prenzlauer Berg,40.0,1.0,1955.0,1.0,1.0,0.0,0.0,6.0,335.0,557.0
Prenzlauer Berg,86.5,3.0,2001.0,5.0,1.0,0.0,1.0,1.0,162.0,1835.0
Friedrichshain,40.5,,,2.0,0.0,0.0,1.0,6.0,153.0,649.0
Wedding,125.4,3.0,1955.0,5.0,1.0,0.0,1.0,3.0,342.0,1760.0
Lichtenberg,32.7,1.0,2018.0,3.0,0.0,0.0,1.0,6.0,514.0,440.0
Tiergarten,42.0,1.0,2001.0,4.0,,0.0,1.0,6.0,380.0,878.0
Friedrichshain,76.8,2.0,2001.0,1.0,1.0,,1.0,6.0,150.0,1257.0
Lichtenberg,126.5,4.0,1955.0,5.0,0.0,0.0,0.0,4.0,261.0,1338.0
Schöneberg,73.7,2.0,1894.0,1.0,1.0,0.0,1.0,5.0,133.0,1162.0
Friedrichshain,81.4,3.0,1894.0,0.0,,0.0,,6.0,131.0,1554.0
Mitte,65.5,2.0,2001.0,3.0,1.0,0.0,1.0,4.0,125.0,1387.0
Westend,43.1,2.0,2001.0,5.0,1.0,0.0,1.0,4.0,,699.0
Wedding,53.4,1.0,1955.0,5.0,0.0,0.0,0.0,4.0,283.0,609.0
Schöneberg,40.0,1.0,2001.0,5.0,1.0,0.0,1.0,7.0,308.0,573.0
Lichtenberg,39.0,1.0,1894.0,3.0,0.0,0.0,1.0,5.0,366.0,498.0
Prenzlauer Berg,76.3,2.0,1894.0,5.0,0.0,0.0,1.0,6.0,158.0,1248.0
Charlottenburg,41.5,1.0,2018.0,3.0,0.0,0.0,1.0,5.0,287.0,818.0
Prenzlauer Berg,73.9,2.0,1955.0,2.0,1.0,0.0,1.0,7.0,315.0,1153.0
Charlottenburg,38.6,1.0,1894.0,1.0,,1.0,1.0,5.0,,665.0
Mitte,73.2,2.0,1955.0,4.0,1.0,0.0,0.0,3.0,61.0,1324.0
Tiergarten,53.5,2.0,1955.0,1.0,0.0,0.0,1.0,4.0,81.0,920.0
Charlottenburg,114.1,3.0,2001.0,1.0,1.0,0.0,1.0,1.0,,2506.0
Wedding,74.0,2.0,2018.0,2.0,0.0,,1.0,7.0,,1130.0
Tiergarten,106.6,3.0,1955.0,3.0,1.0,1.0,0.0,6.0,429.0,1898.0
Prenzlauer Berg,48.0,,1955.0,1.0,1.0,0.0,1.0,6.0,426.0,740.0
Westend,66.5,2.0,1955.0,2.0,0.0,0.0,0.0,6.0,68.0,872.0
Westend,43.9,1.0,1955.0,1.0,1.0,0.0,0.0,7.0,932.0,490.0
Wedding,55.1,2.0,1894.0,3.0,0.0,1.0,0.0,8.0,581.0,682.0
Wedding,58.5,2.0,1894.0,4.0,0.0,0.0,0.0,6.0,69.0,803.0
Wedding,48.6,1.0,2018.0,4.0,1.0,0.0,1.0,4.0,235.0,811.0
Friedrichshain,40.0,1.0,,0.0,1.0,0.0,1.0,3.0,224.0,771.0
Prenzlauer Berg,36.9,1.0,1955.0,2.0,1.0,0.0,1.0,6.0,267.0,474.0
Westend,25.5,1.0,1894.0,3.0,0.0,0.0,0.0,7.0,202.0,333.0
Mitte,42.6,1.0,,1.0,0.0,0.0,1.0,6.0,109.0,795.0
Tiergarten,83.5,2.0,1894.0,0.0,1.0,0.0,0.0,4.0,319.0,1655.0
Mitte,34.3,1.0,1955.0,1.0,0.0,0.0,1.0,6.0,657.0,494.0
Prenzlauer Berg,37.6,1.0,2001.0,4.0,1.0,0.0,1.0,5.0,197.0,696.0
Prenzlauer Berg,133.1,4.0,1955.0,3.0,1.0,0.0,0.0,4.0,,2027.0
Friedrichshain,50.4,1.0,2018.0,0.0,0.0,0.0,1.0,7.0,273.0,1021.0
Wedding,,2.0,1894.0,4.0,0.0,0.0,1.0,6.0,425.0,951.0
Lichtenberg,84.0,2.0,2001.0,1.0,1.0,0.0,1.0,4.0,255.0,1199.0
Mitte,84.7,2.0,2018.0,5.0,1.0,0.0,1.0,5.0,174.0,1790.0
Lichtenberg,35.4,1.0,1955.0,3.0,1.0,0.0,1.0,6.0,206.0,403.0
Tiergarten,59.3,2.0,2001.0,0.0,1.0,0.0,1.0,5.0,640.0,1401.0
Lichtenberg,34.0,1.0,1955.0,2.0,1.0,0.0,1.0,4.0,300.0,430.0
Lichtenberg,150.0,4.0,2001.0,5.0,0.0,0.0,1.0,6.0,292.0,1826.0
Tiergarten,34.3,1.0,2018.0,3.0,1.0,0.0,1.0,6.0,626.0,874.0
Wedding,42.7,1.0,2001.0,4.0,1.0,0.0,1.0,1.0,706.0,757.0
Lichtenberg,42.9,1.0,2018.0,5.0,0.0,0.0,1.0,5.0,27.0,635.0
Lichtenberg,35.7,1.0,1955.0,0.0,1.0,1.0,0.0,6.0,83.0,419.0
Lichtenberg,111.7,3.0,1955.0,5.0,1.0,0.0,0.0,5.0,506.0,1319.0
Schöneberg,150.0,4.0,1894.0,2.0,0.0,0.0,0.0,5.0,,2018.0
Friedrichshain,53.7,2.0,2001.0,5.0,1.0,0.0,1.0,5.0,707.0,1066.0
Wedding,38.3,1.0,2018.0,3.0,1.0,0.0,1.0,5.0,62.0,675.0
Westend,26.6,1.0,2001.0,4.0,1.0,0.0,0.0,7.0,344.0,369.0
Westend,59.0,2.0,1894.0,2.0,1.0,0.0,0.0,5.0,441.0,850.0
Prenzlauer Berg,57.3,1.0,1955.0,5.0,1.0,0.0,0.0,8.0,227.0,705.0
Schöneberg,50.1,1.0,2001.0,0.0,1.0,0.0,1.0,5.0,486.0,882.0
Friedrichshain,71.0,2.0,2018.0,6.0,1.0,1.0,1.0,6.0,513.0,1532.0
Wedding,76.1,2.0,1894.0,1.0,0.0,0.0,1.0,5.0,276.0,1101.0
Friedrichshain,,2.0,1894.0,5.0,,0.0,1.0,7.0,261.0,1179.0
Wedding,57.3,2.0,1955.0,0.0,1.0,1.0,1.0,7.0,548.0,667.0
Wedding,41.8,2.0,1894.0,0.0,1.0,0.0,1.0,5.0,339.0,548.0
Prenzlauer Berg,,2.0,2018.0,0.0,0.0,0.0,1.0,5.0,420.0,1811.0
Schöneberg,65.3,1.0,1955.0,3.0,1.0,0.0,1.0,8.0,,813.0
Charlottenburg,92.7,2.0,1955.0,1.0,0.0,0.0,1.0,,326.0,1166.0
Lichtenberg,,2.0,1894.0,3.0,1.0,0.0,1.0,8.0,261.0,864.0
Wedding,36.8,1.0,1955.0,4.0,0.0,1.0,0.0,3.0,440.0,468.0
Charlottenburg,36.6,1.0,2018.0,0.0,1.0,0.0,1.0,1.0,147.0,900.0
Friedrichshain,48.0,1.0,1955.0,3.0,1.0,0.0,1.0,5.0,65.0,833.0
Mitte,42.6,1.0,1894.0,4.0,1.0,0.0,0.0,6.0,292.0,706.0
Prenzlauer Berg,87.9,2.0,1894.0,2.0,1.0,0.0,0.0,2.0,715.0,1586.0
Lichtenberg,74.8,2.0,2018.0,6.0,0.0,0.0,1.0,5.0,340.0,1227.0
Wedding,100.9,3.0,2018.0,4.0,,0.0,,6.0,243.0,1765.0
Mitte,76.2,1.0,1894.0,0.0,0.0,0.0,0.0,4.0,219.0,1519.0
Lichtenberg,70.7,1.0,2001.0,3.0,1.0,0.0,,6.0,207.0,1025.0
Charlottenburg,105.0,2.0,1894.0,2.0,0.0,0.0,0.0,4.0,12.0,2053.0
Lichtenberg,78.4,2.0,1955.0,0.0,1.0,0.0,0.0,7.0,649.0,948.0
Mitte,66.8,2.0,1894.0,,0.0,0.0,0.0,5.0,191.0,1148.0
Westend,117.5,3.0,,1.0,0.0,0.0,1.0,6.0,296.0,1566.0
Lichtenberg,68.1,1.0,2018.0,0.0,1.0,0.0,1.0,5.0,231.0,1154.0
Mitte,57.5,1.0,1894.0,1.0,0.0,0.0,0.0,,165.0,988.0
Wedding,46.5,1.0,1955.0,4.0,1.0,0.0,0.0,5.0,672.0,520.0
Lichtenberg,86.1,1.0,1894.0,3.0,1.0,0.0,1.0,7.0,114.0,947.0
Friedrichshain,106.6,,1955.0,4.0,1.0,0.0,0.0,5.0,450.0,1728.0
Friedrichshain,63.7,1.0,1894.0,2.0,0.0,0.0,0.0,2.0,76.0,1112.0
Westend,,3.0,1894.0,0.0,1.0,0.0,1.0,6.0,,1389.0
Charlottenburg,29.6,1.0,2018.0,2.0,1.0,0.0,1.0,4.0,610.0,595.0
Friedrichshain,63.6,2.0,1894.0,1.0,0.0,0.0,0.0,5.0,200.0,1027.0
Prenzlauer Berg,64.0,3.0,2018.0,3.0,1.0,1.0,,5.0,423.0,1431.0
Wedding,48.6,1.0,1894.0,1.0,0.0,0.0,0.0,5.0,193.0,627.0
Charlottenburg,150.0,4.0,1955.0,5.0,1.0,0.0,0.0,2.0,227.0,2732.0
Charlottenburg,63.3,1.0,1955.0,2.0,1.0,0.0,,4.0,493.0,1051.0
Wedding,55.2,2.0,2018.0,2.0,0.0,1.0,1.0,2.0,430.0,999.0
Schöneberg,65.7,2.0,1894.0,5.0,1.0,0.0,0.0,5.0,720.0,1115.0
Schöneberg,48.5,1.0,1894.0,5.0,0.0,0.0,1.0,7.0,227.0,635.0
Schöneberg,108.9,3.0,2001.0,5.0,1.0,1.0,1.0,8.0,468.0,1581.0
Lichtenberg,55.3,2.0,1894.0,0.0,0.0,0.0,0.0,6.0,463.0,646.0
Westend,36.1,1.0,2001.0,1.0,0.0,0.0,0.0,5.0,450.0,521.0
Schöneberg,78.9,2.0,1894.0,4.0,0.0,0.0,0.0,4.0,158.0,1263.0
Schöneberg,83.1,2.0,1955.0,0.0,0.0,0.0,0.0,5.0,234.0,1261.0
Lichtenberg,49.9,1.0,2018.0,4.0,1.0,1.0,1.0,3.0,314.0,859.0
Tiergarten,40.0,1.0,,2.0,0.0,0.0,0.0,5.0,346.0,760.0
Schöneberg,65.4,2.0,2001.0,5.0,1.0,0.0,1.0,4.0,118.0,1085.0
Wedding,47.8,1.0,2001.0,1.0,1.0,1.0,,3.0,492.0,772.0
Prenzlauer Berg,132.3,3.0,1894.0,2.0,1.0,0.0,0.0,8.0,401.0,2025.0
Schöneberg,37.9,1.0,2001.0,5.0,1.0,0.0,1.0,5.0,191.0,652.0
Charlottenburg,,2.0,1894.0,1.0,0.0,0.0,1.0,6.0,131.0,1549.0
Lichtenberg,83.7,2.0,1955.0,4.0,0.0,0.0,0.0,4.0,355.0,1042.0
Friedrichshain,97.0,2.0,1894.0,2.0,1.0,0.0,1.0,6.0,447.0,1556.0
Prenzlauer Berg,78.9,2.0,1894.0,4.0,1.0,0.0,1.0,7.0,161.0,1248.0
Charlottenburg,41.7,1.0,,1.0,1.0,0.0,0.0,3.0,174.0,698.0
Friedrichshain,69.3,2.0,1955.0,4.0,1.0,1.0,0.0,4.0,574.0,1303.0
Charlottenburg,150.0,4.0,2001.0,3.0,1.0,0.0,0.0,3.0,61.0,2833.0
Schöneberg,69.3,2.0,1894.0,4.0,,0.0,0.0,6.0,565.0,1123.0
Schöneberg,63.9,1.0,1955.0,5.0,1.0,1.0,1.0,6.0,429.0,876.0
Lichtenberg,58.4,2.0,1894.0,5.0,1.0,0.0,1.0,4.0,177.0,764.0
Charlottenburg,105.0,2.0,1894.0,2.0,0.0,0.0,0.0,4.0,12.0,2053.0
Wedding,46.5,,1894.0,1.0,1.0,,1.0,3.0,433.0,642.0
Prenzlauer Berg,73.9,2.0,1955.0,2.0,1.0,0.0,1.0,7.0,315.0,1153.0
Lichtenberg,75.3,2.0,1955.0,1.0,0.0,0.0,0.0,2.0,84.0,913.0
Mitte,52.7,1.0,2001.0,3.0,0.0,0.0,1.0,5.0,288.0,1094.0
Lichtenberg,93.6,3.0,2001.0,0.0,1.0,0.0,0.0,4.0,81.0,1100.0
Charlottenburg,53.9,1.0,1894.0,5.0,1.0,1.0,0.0,4.0,326.0,1055.0
Wedding,47.5,1.0,1894.0,1.0,0.0,0.0,1.0,4.0,393.0,614.0
Schöneberg,74.5,2.0,1955.0,4.0,1.0,0.0,0.0,5.0,373.0,996.0
